Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,74.070000,74.339996,72.440002,72.750000,70.639679,16128400
2021-04-06,72.360001,73.070000,72.050003,72.599998,70.494026,12908400
2021-04-07,72.919998,73.120003,71.949997,72.690002,70.581429,14081400
2021-04-08,72.150002,72.529999,71.080002,72.330002,70.231873,13677100
2021-04-09,72.809998,73.010002,72.010002,72.419998,70.319244,14586400
2021-04-12,72.620003,72.800003,72.139999,72.690002,70.581429,12002400
2021-04-13,72.300003,72.419998,71.070000,72.059998,69.969688,16150000
2021-04-14,71.739998,73.290001,71.379997,72.910004,70.795044,19476600
2021-04-15,74.449997,74.730003,71.760002,72.540001,70.435768,31333400
2021-04-16,73.320000,73.570000,71.690002,72.449997,70.348381,28478400
2021-04-19,72.709999,72.830002,71.949997,72.129997,70.037659,19964800
2021-04-20,71.550003,71.550003,69.269997,69.790001,67.765541,22013000
2021-04-21,69.129997,70.709999,68.410004,70.650002,68.600594,16334800
2021-04-22,70.430000,70.750000,69.669998,69.809998,67.784958,16037600
2021-04-23,69.839996,71.540001,69.510002,71.379997,69.309418,18876100
2021-04-26,71.730003,72.809998,71.610001,72.199997,70.105637,13098600
2021-04-27,72.500000,73.099998,72.360001,72.989998,70.872711,13357500
2021-04-28,73.370003,73.639999,72.730003,72.910004,70.795044,14420400
2021-04-29,73.760002,74.019997,72.879997,73.839996,71.698051,20628400
2021-04-30,72.690002,72.739998,71.089996,71.239998,69.654572,23669300
2021-05-03,72.019997,72.440002,71.389999,71.709999,70.114113,16026100
2021-05-04,71.239998,72.400002,70.629997,72.330002,70.720322,23071400
2021-05-05,72.610001,73.809998,71.779999,73.709999,72.069603,19427200
2021-05-06,73.639999,74.940002,73.419998,74.779999,73.115791,19621800
2021-05-07,73.430000,75.110001,73.220001,75.080002,73.409119,16937400
2021-05-10,75.360001,76.839996,75.110001,75.129997,73.458000,19628200
2021-05-11,74.500000,75.570000,73.910004,74.870003,73.203789,21534800
2021-05-12,75.940002,76.400002,73.900002,74.230003,72.578033,19791300
2021-05-13,73.879997,75.879997,73.800003,75.290001,73.614441,18622300
2021-05-14,75.680000,76.769997,75.660004,76.559998,74.856171,14122700
2021-05-17,76.330002,77.470001,76.099998,77.419998,75.697029,14676300
2021-05-18,77.379997,77.690002,76.570000,76.620003,74.914841,13729600
2021-05-19,75.620003,76.650002,74.720001,76.459999,74.758408,23283600
2021-05-20,76.169998,76.639999,75.360001,76.199997,74.504181,15244300
2021-05-21,76.500000,77.809998,76.410004,77.650002,75.921921,18544500
2021-05-24,77.830002,78.360001,77.470001,78.029999,76.293457,16750200
2021-05-25,78.199997,79.279999,77.190002,77.279999,75.560150,20015800
2021-05-26,77.209999,77.900002,76.680000,77.519997,75.794807,15243400
2021-05-27,78.519997,79.110001,77.949997,78.760002,77.007217,17467000
2021-05-28,78.660004,78.970001,77.910004,78.709999,76.958328,14392800
2021-06-01,79.489998,80.089996,79.339996,79.760002,77.984962,15450500
2021-06-02,80.099998,80.290001,79.379997,79.860001,78.082741,15285600
2021-06-03,79.709999,80.290001,79.419998,79.629997,77.857857,22255800
2021-06-04,79.690002,79.870003,78.809998,79.489998,77.720970,13807000
2021-06-07,79.620003,79.650002,79.019997,79.309998,77.544975,12670100
2021-06-08,78.300003,79.419998,77.709999,79.080002,77.320091,15399100
2021-06-09,78.669998,78.779999,77.760002,78.139999,76.401001,13778400
2021-06-10,79.040001,79.290001,76.830002,76.889999,75.178825,15277400
2021-06-11,77.000000,77.190002,76.099998,76.480003,74.777954,18043500
2021-06-14,76.610001,76.769997,74.669998,75.160004,73.487328,18304400
2021-06-15,75.050003,75.339996,73.250000,73.820000,72.177155,25191700
2021-06-16,72.750000,73.000000,70.150002,71.459999,69.869675,53319800
2021-06-17,72.580002,72.610001,68.160004,68.860001,67.327545,48523000
2021-06-18,68.480003,68.750000,67.129997,67.610001,66.105362,44582900
2021-06-21,68.440002,69.089996,67.879997,68.449997,66.926651,30266600
2021-06-22,68.900002,69.410004,67.769997,68.959999,67.425316,21564600
2021-06-23,69.360001,70.050003,69.080002,69.650002,68.099953,19672700
2021-06-24,70.330002,71.669998,69.949997,71.320000,69.732788,23900400
2021-06-25,71.449997,71.849998,69.860001,71.550003,69.957672,26727400
2021-06-28,71.320000,71.669998,70.459999,71.510002,69.918556,17660900
2021-06-29,70.139999,71.599998,69.580002,69.680000,68.129288,28696900
2021-06-30,69.680000,70.809998,69.419998,70.750000,69.175476,18502300
2021-07-01,71.080002,71.209999,70.449997,71.010002,69.429695,12584800
2021-07-02,71.010002,71.120003,70.110001,70.410004,68.843048,13222700
2021-07-06,70.110001,70.190002,67.860001,68.209999,66.691994,24672200
2021-07-07,67.709999,68.370003,67.260002,67.930000,66.418228,19342700
2021-07-08,66.400002,67.139999,65.750000,66.730003,65.244942,24763600
2021-07-09,68.110001,68.519997,67.639999,68.449997,66.926651,18872600
2021-07-12,67.669998,69.589996,67.300003,69.440002,67.894630,19600600
2021-07-13,69.080002,69.480003,68.019997,68.370003,66.848450,18962400
2021-07-14,69.989998,70.779999,67.449997,68.169998,66.652893,36287800
2021-07-15,67.540001,69.040001,67.440002,68.449997,66.926651,18897200
2021-07-16,68.709999,68.760002,66.419998,66.900002,65.411156,19289000
2021-07-19,65.459999,66.070000,64.360001,65.080002,63.631664,33318600
2021-07-20,65.180000,66.779999,64.779999,66.290001,64.814735,20577900
2021-07-21,67.010002,68.250000,66.930000,67.889999,66.379128,23393200
2021-07-22,67.750000,67.790001,66.410004,66.930000,65.440491,16524900
2021-07-23,67.500000,67.760002,66.519997,66.709999,65.225388,13443300
2021-07-26,66.459999,67.839996,66.459999,67.769997,66.261795,16434000
2021-07-27,67.080002,68.400002,66.779999,67.980003,66.467125,17127700
2021-07-28,68.320000,68.610001,67.489998,68.099998,66.584450,20275900
2021-07-29,68.709999,69.580002,68.410004,68.809998,67.278641,22261700
2021-07-30,67.919998,68.519997,67.239998,67.620003,66.608818,18078200
2021-08-02,67.949997,69.120003,67.639999,67.730003,66.717171,16616700
2021-08-03,68.250000,69.089996,66.889999,68.879997,67.849968,21041500
2021-08-04,68.120003,69.250000,67.930000,68.519997,67.495354,14416300
2021-08-05,68.830002,69.769997,68.769997,69.690002,68.647865,14361600
2021-08-06,70.779999,71.500000,70.580002,71.070000,70.007225,23915400
2021-08-09,70.940002,72.000000,70.459999,71.519997,70.450493,15619800
2021-08-10,71.620003,73.339996,71.379997,72.980003,71.888672,17920100
2021-08-11,73.300003,74.339996,72.930000,74.300003,73.188934,18676100
2021-08-12,74.330002,74.639999,73.629997,74.129997,73.021469,14181400
2021-08-13,74.199997,74.620003,72.919998,73.110001,72.016724,13362800
2021-08-16,72.410004,72.489998,70.989998,72.099998,71.021820,15532800
2021-08-17,71.339996,72.360001,70.680000,71.620003,70.549004,14623000
2021-08-18,71.199997,72.260002,70.879997,71.120003,70.056480,13970600
2021-08-19,70.540001,70.739998,69.430000,69.839996,68.795616,21047300
2021-08-20,69.709999,70.300003,69.209999,70.250000,69.199486,14028800
2021-08-23,70.760002,71.260002,70.559998,70.889999,69.829918,13079500
2021-08-24,71.139999,72.190002,71.029999,72.040001,70.962723,12669300
2021-08-25,72.800003,73.900002,72.040001,73.180000,72.085678,17766600
2021-08-26,73.470001,73.900002,72.279999,72.440002,71.356743,14135600
2021-08-27,72.580002,73.370003,72.300003,72.989998,71.898514,13669400
2021-08-30,73.000000,73.010002,71.220001,71.669998,70.598259,12687400
2021-08-31,71.750000,72.500000,71.330002,71.910004,70.834671,17285900
2021-09-01,72.360001,72.360001,71.209999,71.309998,70.243637,15114800
2021-09-02,71.360001,71.970001,70.919998,71.500000,70.430801,13533400
2021-09-03,71.620003,71.730003,70.650002,71.169998,70.105736,13683300
2021-09-07,71.360001,72.279999,70.709999,70.820000,69.760963,14663600
2021-09-08,70.870003,71.220001,69.879997,70.040001,68.992630,14861800
2021-09-09,69.970001,71.099998,69.910004,70.459999,69.406349,14212900
2021-09-10,70.930000,70.989998,69.519997,69.570000,68.529663,15422800
2021-09-13,70.120003,70.660004,69.760002,70.519997,69.465446,16337300
2021-09-14,70.839996,71.379997,68.519997,68.779999,67.751472,26568900
2021-09-15,68.820000,70.870003,68.620003,70.449997,69.396492,22392100
2021-09-16,71.029999,71.180000,69.989998,70.000000,68.953224,19245400
2021-09-17,69.769997,70.580002,69.660004,69.959999,68.913826,30768300
2021-09-20,68.050003,68.169998,65.970001,67.300003,66.293610,36955400
2021-09-21,67.650002,67.739998,66.519997,66.940002,65.938995,21169900
2021-09-22,67.889999,69.169998,67.790001,68.239998,67.219543,21160200
2021-09-23,69.209999,71.389999,69.000000,70.879997,69.820068,21451500
2021-09-24,70.709999,71.580002,70.709999,71.180000,70.115578,15788400
2021-09-27,71.849998,72.610001,71.750000,72.260002,71.179436,19857500
2021-09-28,72.470001,73.279999,71.239998,71.370003,70.302742,20835000
2021-09-29,71.690002,71.820000,70.980003,71.529999,70.460350,13683900
2021-09-30,71.629997,71.699997,69.949997,70.180000,69.130539,22090900
2021-10-01,70.440002,71.680000,70.089996,71.180000,70.115578,23701900
2021-10-04,71.080002,72.980003,70.849998,71.290001,70.223938,18957200
2021-10-05,71.760002,72.930000,71.330002,72.529999,71.445396,15587200
2021-10-06,71.919998,72.610001,71.019997,72.419998,71.337036,15997200
2021-10-07,73.010002,73.349998,72.050003,72.190002,71.110481,15349900
2021-10-08,71.849998,72.809998,71.510002,72.349998,71.268082,11960700
2021-10-11,72.699997,73.720001,71.610001,71.680000,70.608101,14985500
2021-10-12,71.540001,71.940002,70.440002,70.639999,69.583656,17593400
2021-10-13,70.550003,70.580002,68.739998,70.260002,69.209343,23451900
2021-10-14,71.070000,71.269997,69.720001,70.800003,69.741272,24707900
2021-10-15,71.820000,73.220001,71.510002,72.290001,71.208984,21884500
2021-10-18,72.070000,72.550003,71.400002,71.610001,70.539154,15026100
2021-10-19,72.250000,72.500000,71.260002,71.760002,70.686905,15173900
2021-10-20,71.559998,72.279999,70.809998,71.820000,70.746010,14350400
2021-10-21,71.260002,71.830002,70.010002,70.510002,69.455605,18519000
2021-10-22,70.769997,71.889999,70.680000,71.370003,70.302742,14625100
2021-10-25,71.580002,71.849998,70.709999,70.830002,69.770821,15103000
2021-10-26,71.000000,71.610001,70.610001,70.650002,69.593506,18647900
2021-10-27,70.510002,70.709999,69.309998,70.309998,69.258591,25475900
2021-10-28,70.779999,71.320000,70.279999,70.879997,69.820068,16367800
2021-10-29,70.480003,70.610001,68.970001,69.160004,68.619530,22403000
2021-11-01,69.930000,69.930000,69.029999,69.610001,69.066010,19106600
2021-11-02,69.529999,69.629997,68.540001,68.599998,68.063896,25539000
2021-11-03,68.300003,69.580002,68.089996,69.000000,68.460770,21755600
2021-11-04,68.750000,68.769997,66.519997,67.000000,66.476402,32148900
2021-11-05,67.820000,67.989998,66.949997,66.989998,66.466476,20902600
2021-11-08,67.889999,69.019997,67.370003,68.449997,67.915070,25122000
