Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,160.960007,161.570007,156.960007,157.610001,157.610001,2217600
2021-07-19,153.149994,153.960007,150.020004,151.639999,151.639999,4174500
2021-07-20,152.619995,157.610001,150.100006,156.119995,156.119995,2143600
2021-07-21,157.589996,163.699997,157.589996,162.419998,162.419998,2467300
2021-07-22,161.229996,162.169998,158.669998,160.029999,160.029999,1260400
2021-07-23,161.520004,162.669998,160.350006,161.550003,161.550003,1418400
2021-07-26,160.970001,163.940002,160.179993,162.699997,162.699997,1614600
2021-07-27,162.009995,164.050003,160.830002,163.720001,163.720001,1899700
2021-07-28,164.399994,166.580002,161.009995,163.190002,163.190002,1018000
2021-07-29,163.970001,165.610001,162.199997,163.729996,163.729996,1139900
2021-07-30,163.169998,165.309998,160.259995,160.869995,160.869995,1426600
2021-08-02,162.270004,166.199997,158.850006,159.190002,159.190002,1782500
2021-08-03,159.009995,159.250000,152.940002,154.779999,154.779999,2979200
2021-08-04,153.229996,155.979996,152.500000,153.250000,153.250000,1396700
2021-08-05,155.440002,162.610001,154.500000,161.690002,161.690002,4336500
2021-08-06,149.559998,150.949997,145.399994,148.889999,148.889999,12102400
2021-08-09,147.050003,149.740005,146.050003,148.800003,148.800003,3423200
2021-08-10,149.039993,151.589996,147.119995,148.600006,148.600006,1850400
2021-08-11,147.919998,150.330002,146.679993,150.070007,150.070007,1697400
2021-08-12,149.399994,150.899994,145.979996,150.330002,150.330002,1759700
2021-08-13,150.320007,150.830002,147.330002,148.630005,148.630005,1727300
2021-08-16,147.250000,147.539993,143.130005,144.139999,144.139999,3610900
2021-08-17,143.220001,143.440002,140.619995,142.570007,142.570007,2006000
2021-08-18,141.660004,143.210007,139.809998,140.350006,140.350006,1607700
2021-08-19,138.869995,141.589996,137.320007,138.050003,138.050003,2631900
2021-08-20,137.500000,139.020004,136.770004,137.789993,137.789993,1784000
2021-08-23,139.070007,142.910004,138.990005,142.839996,142.839996,1971200
2021-08-24,143.910004,146.970001,143.360001,146.630005,146.630005,2961900
2021-08-25,147.029999,147.729996,144.449997,147.619995,147.619995,1714000
2021-08-26,147.309998,147.720001,143.660004,143.860001,143.860001,1714700
2021-08-27,144.389999,148.039993,144.000000,146.740005,146.740005,1556000
2021-08-30,146.169998,146.839996,143.710007,144.190002,144.190002,1254200
2021-08-31,144.389999,145.460007,143.160004,144.500000,144.500000,2280600
2021-09-01,146.000000,148.089996,144.660004,146.169998,146.169998,2067400
2021-09-02,146.929993,147.539993,143.380005,143.770004,143.770004,2066000
2021-09-03,142.899994,144.550003,141.800003,142.639999,142.639999,1420100
2021-09-07,142.679993,147.940002,142.500000,147.490005,147.490005,1967700
2021-09-08,146.899994,148.490005,144.320007,145.669998,145.669998,2245900
2021-09-09,146.029999,149.610001,145.179993,146.740005,146.740005,1964800
2021-09-10,147.470001,147.699997,144.770004,145.389999,145.389999,1486600
2021-09-13,148.039993,149.229996,143.559998,148.789993,148.789993,2382000
2021-09-14,148.770004,150.779999,147.410004,150.600006,150.600006,2002500
2021-09-15,149.729996,151.410004,148.220001,151.320007,151.320007,1870300
2021-09-16,151.300003,152.779999,149.089996,150.169998,150.169998,2317700
2021-09-17,150.699997,153.570007,150.529999,152.279999,152.279999,4094100
2021-09-20,151.600006,154.630005,150.389999,153.589996,153.589996,2454200
2021-09-21,154.789993,155.529999,151.410004,152.949997,152.949997,1932800
2021-09-22,154.050003,159.979996,154.050003,158.949997,158.949997,2635600
2021-09-23,160.000000,167.119995,159.610001,166.839996,166.839996,3607500
2021-09-24,166.839996,172.550003,166.009995,171.990005,171.990005,3354100
2021-09-27,172.860001,175.369995,169.190002,169.649994,169.649994,3329200
2021-09-28,168.000000,169.839996,167.110001,168.779999,168.779999,2357900
2021-09-29,169.050003,170.240005,166.080002,166.270004,166.270004,1564000
2021-09-30,166.350006,166.699997,163.660004,163.899994,163.899994,1535100
2021-10-01,169.300003,174.729996,168.399994,169.789993,169.789993,2941700
2021-10-04,169.600006,172.229996,168.009995,170.789993,170.789993,1908800
2021-10-05,171.740005,172.000000,168.100006,169.100006,169.100006,1741200
2021-10-06,167.039993,171.369995,166.300003,170.210007,170.210007,1558900
2021-10-07,171.720001,173.929993,170.710007,172.300003,172.300003,1515900
2021-10-08,173.490005,174.000000,169.639999,169.979996,169.979996,1279900
2021-10-11,170.360001,171.789993,168.419998,168.509995,168.509995,850800
2021-10-12,168.759995,170.759995,167.800003,169.550003,169.550003,1016800
2021-10-13,169.270004,169.710007,165.910004,168.509995,168.509995,1041200
2021-10-14,169.679993,170.699997,168.320007,168.889999,168.889999,1032500
2021-10-15,171.000000,174.850006,170.229996,171.990005,171.990005,2118100
2021-10-18,170.809998,171.880005,169.190002,169.919998,169.919998,1279500
2021-10-19,169.860001,170.610001,165.960007,166.199997,166.199997,1845800
2021-10-20,166.279999,166.509995,161.289993,163.729996,163.729996,2768900
2021-10-21,163.259995,164.929993,161.559998,162.750000,162.750000,2356500
2021-10-22,162.270004,163.820007,160.240005,161.669998,161.669998,1468500
2021-10-25,161.330002,162.770004,159.009995,161.440002,161.440002,1203500
2021-10-26,162.960007,164.160004,161.339996,162.750000,162.750000,1322100
2021-10-27,163.000000,164.970001,161.910004,164.139999,164.139999,1274100
2021-10-28,163.899994,166.130005,162.880005,164.259995,164.259995,1248700
2021-10-29,163.929993,164.779999,159.800003,164.410004,164.410004,1824300
2021-11-01,165.789993,168.850006,164.770004,167.229996,167.229996,1508600
2021-11-02,164.070007,164.830002,159.520004,159.839996,159.839996,2446600
2021-11-03,160.399994,162.639999,159.610001,162.250000,162.250000,2100000
2021-11-04,166.000000,166.740005,156.270004,157.550003,157.550003,5043700
2021-11-05,179.289993,184.210007,172.210007,182.169998,182.169998,11357600
2021-11-08,183.380005,191.850006,183.350006,188.429993,188.429993,6957200
2021-11-09,187.600006,189.669998,184.570007,188.000000,188.000000,4079000
2021-11-10,186.389999,191.830002,184.009995,185.669998,185.669998,3089000
2021-11-11,185.070007,186.600006,182.039993,182.580002,182.580002,1734100
2021-11-12,183.410004,183.440002,178.000000,178.910004,178.910004,2185700
2021-11-15,179.160004,179.190002,176.500000,177.610001,177.610001,1890500
2021-11-16,177.360001,177.389999,174.229996,175.490005,175.490005,2405200
2021-11-17,174.419998,178.279999,173.050003,177.589996,177.589996,2079800
2021-11-18,178.000000,179.800003,173.000000,176.580002,176.580002,1827000
2021-11-19,173.610001,176.649994,170.820007,175.160004,175.160004,2384900
2021-11-22,175.990005,176.660004,172.000000,173.240005,173.240005,1508200
2021-11-23,173.570007,178.429993,173.570007,177.970001,177.970001,1976000
2021-11-24,176.960007,179.250000,174.839996,176.539993,176.539993,1196200
2021-11-26,161.000000,162.500000,155.589996,159.800003,159.800003,7044700
2021-11-29,165.869995,169.169998,162.660004,166.500000,166.500000,3620000
2021-11-30,162.059998,164.910004,159.679993,161.089996,161.089996,3445700
2021-12-01,165.000000,165.869995,153.899994,155.660004,155.660004,3297100
2021-12-02,156.460007,163.440002,154.649994,161.279999,161.279999,2825000
2021-12-03,160.610001,162.000000,153.039993,155.580002,155.580002,2640000
2021-12-06,159.100006,169.559998,157.589996,166.070007,166.070007,3065200
2021-12-07,168.649994,170.699997,165.309998,166.570007,166.570007,2473600
2021-12-08,171.369995,174.600006,168.050003,172.389999,172.389999,3108700
2021-12-09,169.250000,172.649994,168.740005,169.750000,169.750000,1505600
2021-12-10,170.070007,170.869995,165.100006,166.949997,166.949997,1992300
2021-12-13,164.550003,165.000000,158.559998,161.000000,161.000000,3136300
2021-12-14,158.789993,161.520004,157.500000,158.259995,158.259995,1853600
2021-12-15,158.000000,158.009995,150.839996,157.630005,157.630005,2880000
2021-12-16,157.759995,158.869995,153.259995,154.429993,154.429993,2573900
2021-12-17,152.220001,161.500000,151.699997,159.309998,159.309998,3753500
2021-12-20,155.000000,162.750000,154.009995,162.429993,162.429993,2392100
2021-12-21,164.139999,178.619995,164.080002,177.270004,177.270004,5249600
2021-12-22,176.279999,183.809998,175.190002,182.419998,182.419998,3044000
2021-12-23,183.710007,185.639999,180.220001,183.779999,183.779999,1489000
2021-12-27,181.259995,183.240005,178.639999,182.250000,182.250000,1111100
2021-12-28,181.949997,182.839996,179.529999,180.800003,180.800003,1073100
2021-12-29,179.850006,181.990005,179.130005,180.970001,180.970001,1035700
2021-12-30,180.970001,184.050003,180.160004,181.470001,181.470001,1284000
2021-12-31,180.410004,183.360001,179.369995,180.720001,180.720001,1119500
2022-01-03,181.300003,185.729996,181.300003,184.970001,184.970001,2047200
2022-01-04,187.850006,190.779999,184.600006,185.369995,185.369995,2547000
2022-01-05,186.270004,186.500000,180.759995,181.300003,181.300003,1819000
2022-01-06,181.300003,183.100006,176.399994,177.580002,177.580002,1872300
2022-01-07,177.070007,183.580002,176.600006,179.910004,179.910004,1704400
2022-01-10,181.619995,182.000000,174.660004,180.570007,180.570007,2157700
2022-01-11,179.149994,183.389999,177.630005,182.470001,182.470001,1242600
2022-01-12,183.559998,184.899994,180.720001,181.250000,181.250000,1498500
2022-01-13,181.259995,190.289993,180.550003,185.059998,185.059998,2797600
2022-01-14,184.740005,184.979996,179.589996,184.399994,184.399994,1446000
2022-01-18,181.990005,184.699997,177.039993,177.559998,177.559998,2030600
2022-01-19,178.889999,180.979996,176.279999,176.460007,176.460007,1356600
2022-01-20,177.710007,183.710007,177.179993,177.500000,177.500000,1250000
2022-01-21,177.500000,179.279999,172.539993,174.419998,174.419998,3435800
2022-01-24,169.389999,172.000000,159.889999,171.350006,171.350006,4018000
2022-01-25,167.300003,176.229996,165.570007,174.199997,174.199997,3160200
2022-01-26,177.740005,182.679993,173.940002,177.100006,177.100006,2553300
2022-01-27,178.449997,179.740005,170.410004,171.229996,171.229996,1787900
2022-01-28,171.339996,174.500000,167.289993,174.360001,174.360001,2016000
2022-01-31,174.089996,183.500000,173.210007,183.289993,183.289993,2153300
2022-02-01,182.000000,188.360001,181.440002,188.059998,188.059998,2371000
2022-02-02,187.759995,190.779999,184.250000,185.330002,185.330002,2429600
2022-02-03,182.449997,186.050003,181.339996,183.660004,183.660004,1936000
2022-02-04,181.279999,186.850006,180.759995,185.309998,185.309998,2062300
2022-02-07,186.690002,190.000000,184.809998,187.350006,187.350006,2631600
2022-02-08,187.059998,194.550003,185.339996,193.899994,193.899994,3880800
2022-02-09,195.360001,199.259995,194.800003,196.949997,196.949997,3258800
2022-02-10,194.570007,201.929993,194.220001,197.520004,197.520004,5758500
2022-02-11,209.000000,210.500000,188.059998,192.119995,192.119995,7912000
2022-02-14,193.669998,203.339996,193.250000,197.169998,197.169998,5326700
2022-02-15,200.000000,212.000000,200.000000,211.929993,211.929993,5349300
2022-02-16,208.000000,217.720001,208.000000,213.800003,213.800003,4148900
2022-02-17,210.660004,213.070007,206.490005,209.309998,209.309998,2956400
2022-02-18,208.880005,211.250000,204.720001,209.169998,209.169998,2206500
2022-02-22,207.139999,209.919998,202.210007,204.679993,204.679993,3053500
2022-02-23,206.850006,207.490005,198.130005,198.630005,198.630005,3133300
2022-02-24,185.960007,194.580002,181.910004,193.740005,193.740005,7901000
2022-02-25,195.229996,200.229996,192.059998,199.929993,199.929993,3035700
2022-02-28,194.500000,198.149994,188.800003,196.110001,196.110001,3634200
2022-03-01,195.009995,196.610001,185.820007,187.850006,187.850006,3234800
2022-03-02,190.389999,195.320007,190.240005,192.229996,192.229996,3005100
2022-03-03,193.630005,194.789993,183.589996,185.250000,185.250000,3151700
2022-03-04,181.889999,182.960007,172.910004,176.229996,176.229996,4369500
2022-03-07,176.509995,177.300003,156.139999,157.009995,157.009995,6829600
2022-03-08,158.589996,172.080002,151.929993,165.690002,165.690002,7595300
2022-03-09,172.679993,180.830002,172.350006,174.679993,174.679993,4235400
2022-03-10,170.000000,179.750000,168.529999,178.910004,178.910004,3442400
2022-03-11,181.009995,183.190002,178.229996,179.309998,179.309998,2951500
2022-03-14,180.500000,184.529999,178.270004,179.110001,179.110001,3676000
2022-03-15,182.000000,189.880005,181.710007,188.500000,188.500000,3837900
2022-03-16,191.020004,196.250000,185.839996,192.889999,192.889999,4364100
2022-03-17,190.100006,192.889999,187.100006,192.000000,192.000000,1981300
2022-03-18,191.509995,195.550003,188.529999,193.179993,193.179993,3452900
2022-03-21,191.210007,191.470001,186.630005,190.179993,190.179993,2100100
2022-03-22,191.830002,194.210007,188.940002,191.699997,191.699997,2654100
2022-03-23,189.830002,191.639999,186.639999,186.940002,186.940002,3265500
2022-03-24,188.710007,195.630005,187.190002,195.020004,195.020004,2534800
2022-03-25,196.250000,197.869995,189.759995,192.160004,192.160004,2015000
2022-03-28,192.410004,195.970001,189.169998,193.190002,193.190002,2036500
2022-03-29,197.570007,203.979996,194.889999,195.410004,195.410004,2938000
2022-03-30,193.500000,196.059998,190.820007,192.169998,192.169998,2039800
2022-03-31,193.350006,198.979996,192.490005,195.669998,195.669998,2585300
2022-04-01,196.940002,200.449997,195.860001,198.199997,198.199997,1842200
2022-04-04,196.279999,198.285004,194.699997,197.289993,197.289993,1464482
